"","Date","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75"
"44","20020810",0.00164792709983885,0.15,0.00358249712735415,0.00223228405229747,0.00081088236765936,0.000585870584473014,0.000342683342751116,0.000183568277861923,0.000130933345644735,0.000117460927867796,0.00010910935816355,9.97084789560176e-05,8.84156979736872e-05,7.74153013480827e-05,6.86326529830694e-05,6.21613653493114e-05,5.72268436371814e-05,5.34595383214764e-05,5.0647184252739e-05,4.85200107505079e-05,4.63067917735316e-05,4.43139833805617e-05,4.2562918679323e-05,4.20455398852937e-05,4.00372337026056e-05,3.69899753422942e-05,3.40785663865972e-05,3.08309718093369e-05,2.69349511654582e-05,2.3424578103004e-05,2.20748188439757e-05,2.12768227356719e-05,2.05351716431323e-05,2.01676739379764e-05,2.13936291402206e-05,2.1264675524435e-05,2.09747049666476e-05,2.03893378056819e-05,1.9481934941723e-05,1.81488612724934e-05,1.30483740576892e-05,1.0132528586837e-05,1.00963989098091e-05,1.00115039458615e-05,1.13852793219849e-05,1.46981756188325e-05,3.13143864332233e-05,2.91908017970854e-05,3.26342051266693e-05,3.72244612663053e-05,8.01662317826413e-05,6.70800945954397e-05,5.12035148858558e-05,3.80356214009225e-05,2.75817146757618e-05,2.27798100240761e-05,2.13684797927272e-05,2.09437203011476e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45","20020815",0.00828863494098186,0.15,0.15,0.0143639044836164,0.0126889450475574,0.0100035415962338,0.00673975888639688,0.00210531102493405,0.00176016543991864,0.00122519431170076,0.000744515913538635,0.00038347055669874,0.000253293343121186,0.000201567774638534,0.000178589951246977,0.00016057095490396,0.000146406979183666,0.000135612004669383,0.000127570834592916,0.000121592980576679,0.000115866190753877,0.000110953449620865,0.000106678657175507,0.000105781473394018,0.000104502541944385,9.79381293291226e-05,9.21649188967422e-05,8.10390920378268e-05,6.53867900837213e-05,4.87923098262399e-05,3.46869128406979e-05,2.58999243669678e-05,2.19732846744591e-05,2.09780318982666e-05,2.18554887396749e-05,2.16343196370872e-05,2.13549719774164e-05,2.06402128242189e-05,1.97176359506557e-05,1.83459251275053e-05,1.30487242131494e-05,1.01280220405897e-05,1.01041650850675e-05,1.00115030363668e-05,1.13851583591895e-05,1.46007632793044e-05,3.12919328280259e-05,2.91327323793666e-05,3.25815817632247e-05,3.71605019608978e-05,8.03853981778957e-05,6.73283429932781e-05,5.15783031005412e-05,3.83281367248856e-05,2.752313594101e-05,2.26266947720433e-05,2.12325667234836e-05,2.08313031180296e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46","20020820",0.00306652346625924,0.00522154569625854,0.00568023370578885,0.00501125678420067,0.00498470151796937,0.00315385567955673,0.00179253134410828,0.00100893969647586,0.000815321400295943,0.000560984539333731,0.000332244962919503,0.00020424036483746,0.000142471850267611,0.000110834123915993,9.38490411499515e-05,8.38791675050743e-05,7.68246754887514e-05,7.12570763425902e-05,6.68918364681304e-05,6.36597906122915e-05,6.0786976973759e-05,5.8325760619482e-05,5.64081492484547e-05,5.64162801310886e-05,5.6950440921355e-05,5.48696443729568e-05,5.17956650583073e-05,4.49360995844472e-05,3.65732812497299e-05,2.87808434222825e-05,2.38602096942486e-05,2.10542293643812e-05,2.04237367142923e-05,2.02370592887746e-05,2.15677864616737e-05,2.1648364054272e-05,2.1537993234233e-05,2.08564015338197e-05,1.99867627088679e-05,1.84465243364684e-05,1.27743960547377e-05,1.01277501016739e-05,1.01086652648519e-05,1.00115612440277e-05,1.1385282050469e-05,1.4657567589893e-05,3.1847353966441e-05,2.92168588202912e-05,3.26901499647647e-05,3.77639262296725e-05,8.09894190751947e-05,6.7188979301136e-05,5.1568520575529e-05,3.82998950954061e-05,2.7283867893857e-05,2.23659226321615e-05,2.11464321182575e-05,2.07415687327739e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47","20020825",0.00602596718817949,0.15,0.15,0.15,0.0815013200044632,0.0165261272341013,0.0152836479246616,0.00665759528055787,0.00235607684589922,0.00177270534913987,0.00107479735743254,0.00050582829862833,0.000252989411819726,0.000182398667675443,0.000150475651025772,0.000131727792904712,0.000119010233902372,0.000109972046629991,0.000103029837191571,9.77716917986982e-05,9.33699047891423e-05,8.95846460480243e-05,8.68268689373508e-05,8.73345343279652e-05,8.95932898856699e-05,8.99925289559178e-05,8.21787543827668e-05,6.96436400176026e-05,5.43640162504744e-05,3.93122863897588e-05,2.81551565421978e-05,2.24086506932508e-05,2.06709646590753e-05,2.02414157683961e-05,2.15564068639651e-05,2.15880791074596e-05,2.1668900444638e-05,2.12129634746816e-05,2.04155603569234e-05,1.86688612302532e-05,1.26565091704833e-05,1.01332962003653e-05,1.01169553090585e-05,1.00116003522999e-05,1.13852938739001e-05,1.4672014003736e-05,3.24744760291651e-05,2.92610875476385e-05,3.27484885929152e-05,3.83598235202953e-05,8.0683603300713e-05,6.67512649670243e-05,5.1425497076707e-05,3.82610705855768e-05,2.7044325179304e-05,2.21257396333385e-05,2.10442613024497e-05,2.05924443434924e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48","20020830",0.0130991395562887,0.15,0.15,0.15,0.0248981639742851,0.0267375595867634,0.0280525609850883,0.0297034438699484,0.0232905801385641,0.00648694485425949,0.00357327773235738,0.0024877954274416,0.00141127547249198,0.000604651810135692,0.000292283308226615,0.000219808265683241,0.000188739228178747,0.000170485800481401,0.000158070484758355,0.000148953375173733,0.000141713404445909,0.000135742782731541,0.000131369684822857,0.000131608074298128,0.000137349212309346,0.000142928198329173,0.000130586282466538,0.000110853092337493,8.61513181007467e-05,6.10770002822392e-05,4.06952131015714e-05,2.77662584267091e-05,2.1910196664976e-05,2.0844006940024e-05,2.16984208236681e-05,2.17262695514364e-05,2.18806962948292e-05,2.16292955883546e-05,2.09170975722373e-05,1.90658283827361e-05,1.27149469335563e-05,1.01416644611163e-05,1.01341165645863e-05,1.00116112662363e-05,1.13850810521399e-05,1.45583371704561e-05,3.28698952216655e-05,2.91391352220671e-05,3.25464243360329e-05,3.91324720112607e-05,7.83496288931929e-05,6.49811918265186e-05,5.03662595292553e-05,3.77186806872487e-05,2.65953185589751e-05,2.18475488509284e-05,2.10272701224312e-05,2.04226180358091e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49","20020905",0.00792067963629961,0.15,0.15,0.15,0.15,0.15,0.15,0.0153150837868452,0.0149715393781662,0.0122231664136052,0.00257916329428554,0.00176293018739671,0.00109228573273867,0.000523117952980101,0.000246008770773187,0.000171175866853446,0.000136321512400173,0.000118419586215168,0.000108134081528988,0.000101140867627691,9.83483550953679e-05,9.48918968788348e-05,8.83448738022707e-05,8.82823514984921e-05,9.34915369725786e-05,9.94040165096521e-05,9.17341894819401e-05,7.61797928134911e-05,5.92273354413919e-05,4.27210397901945e-05,3.01857326121535e-05,2.26811516768066e-05,1.9975021132268e-05,2.06873555725906e-05,2.10420967050595e-05,2.13724324567011e-05,2.17354954656912e-05,2.17847955354955e-05,2.107765430992e-05,1.9290982891107e-05,1.27801431517582e-05,1.0153013136005e-05,1.01558180176653e-05,1.00116130852257e-05,1.13847827378777e-05,1.43756169563858e-05,3.28788519254886e-05,2.90192037937231e-05,3.24342690873891e-05,4.02783225581516e-05,7.64583528507501e-05,6.38023411738686e-05,4.96938264404889e-05,3.7413996324176e-05,2.62458015640732e-05,2.15813361137407e-05,2.09925074159401e-05,2.02688243007287e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50","20020910",0.000801027752459049,0.15,0.102213680744171,0.0687847882509232,0.0681974515318871,0.0676502287387848,0.00131460791453719,0.00111270695924759,0.000823243171907961,0.000719677656888962,0.000352779810782522,0.000282676774077117,0.000195781263755634,0.000115677561552729,6.48797504254617e-05,4.30280415457673e-05,3.34995893354062e-05,2.86604627035558e-05,2.59838743659202e-05,2.42983041971456e-05,2.32070906349691e-05,2.23076222027885e-05,2.15146283153445e-05,2.13002276723273e-05,2.22868893615669e-05,2.41192174144089e-05,2.33131122513441e-05,2.13842067751102e-05,1.95433640328702e-05,1.84180698852288e-05,1.78110021806788e-05,1.72480522451224e-05,1.76200701389462e-05,1.82337662408827e-05,1.99920978047885e-05,2.08583533094497e-05,2.15758627746254e-05,2.17770812014351e-05,2.10407451959327e-05,1.93851428775815e-05,1.28522024169797e-05,1.01674195320811e-05,1.01863161034998e-05,1.00117531474098e-05,1.13843561848626e-05,1.41367218020605e-05,3.25935579894576e-05,2.88482860923978e-05,3.2264902984025e-05,4.26572041760664e-05,7.41575931897387e-05,6.22058869339526e-05,4.86969656776637e-05,3.67097163689323e-05,2.5706855012686e-05,2.12834129342809e-05,2.10567231988534e-05,2.02445517061278e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51","20020915",0.00274267210625112,0.15,0.00534751126542687,0.00558452028781176,0.00477107474580407,0.0034143254160881,0.0015156987356022,0.00101582531351596,0.000820177199784666,0.000566230213735253,0.000372445123502985,0.000272475503152236,0.000231091369641945,0.000191745697520673,0.000142972479807213,0.000100469616882037,7.48089514672756e-05,6.15981116425246e-05,5.45506154594477e-05,5.03061673953198e-05,4.76046734547708e-05,4.51728010375518e-05,4.31283260695636e-05,4.21735967393033e-05,4.39731302321889e-05,4.76090099255089e-05,4.50427214673255e-05,3.83470032829791e-05,3.05804023810197e-05,2.37415024457732e-05,2.00568229047349e-05,1.90548489626963e-05,1.75423392647645e-05,1.78252030309523e-05,1.84533637366258e-05,2.01526254386408e-05,2.14051324292086e-05,2.16013140743598e-05,2.08589262911119e-05,1.92080478882417e-05,1.28986903291661e-05,1.01853638625471e-05,1.02242402135744e-05,1.00124152595527e-05,1.13838750621653e-05,1.38749810503214e-05,3.19596074405126e-05,2.87150378426304e-05,3.20690996886697e-05,4.59001203125808e-05,7.19105591997504e-05,6.06258945481386e-05,4.76559871458448e-05,3.59044388460461e-05,2.51581805059686e-05,2.09907921089325e-05,2.11502283491427e-05,2.02596802409971e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52","20020920",0.033310879021883,0.15,0.15,0.15,0.15,0.15,0.15,0.0639201700687408,0.061135146766901,0.0583861768245697,0.0313796661794186,0.0081593943759799,0.00610229093581438,0.00391613552346826,0.00195360649377108,0.000731871463358402,0.0004308890493121,0.00034805410541594,0.000303998909657821,0.000276693346677348,0.000258992367889732,0.000245294300839305,0.000234641833230853,0.000229583893087693,0.00023619674902875,0.000249579636147246,0.000237788437516429,0.000196696506463923,0.000145796322613023,9.8967102530878e-05,6.17618134128861e-05,3.63667240890209e-05,2.21212485485012e-05,1.94367548829177e-05,1.88573576451745e-05,1.91703602467896e-05,2.03954477910884e-05,2.12219729291974e-05,2.05079213628778e-05,1.85949047590839e-05,1.24840271382709e-05,1.02112444437807e-05,1.02475241874345e-05,1.00130419014022e-05,1.13837886601686e-05,1.38576333483797e-05,3.20632498187479e-05,2.87977509287884e-05,3.22051819239277e-05,4.94157829962205e-05,7.10122913005762e-05,5.9986316045979e-05,4.72232786705717e-05,3.5377568565309e-05,2.47336920438102e-05,2.07608445634833e-05,2.12265640584519e-05,2.03289346245583e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53","20020925",0.00306301028467715,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.0116503974422812,0.00539663201197982,0.00141002633608878,0.000828132324386388,0.000373278016922995,0.000145157071528956,8.2350627053529e-05,6.3259358284995e-05,5.55069054826163e-05,5.09874662384391e-05,4.78806250612251e-05,4.56233392469585e-05,4.4015163439326e-05,4.34930734627414e-05,4.46509693574626e-05,4.65875091322232e-05,4.42749987996649e-05,3.69349472748581e-05,2.89545532723423e-05,2.2744019588572e-05,1.92014576896327e-05,1.7846603441285e-05,1.63231361511862e-05,1.66858426382532e-05,1.73621119756717e-05,1.82187268364942e-05,1.89972633961588e-05,2.00897393369814e-05,1.99461883312324e-05,1.76964767888421e-05,1.17314766612253e-05,1.02437079476658e-05,1.02445847005583e-05,1.00124852906447e-05,1.13842197606573e-05,1.42237449836102e-05,3.35462282237131e-05,2.90987991320435e-05,3.28956375597045e-05,5.35753715666942e-05,7.16358190402389e-05,6.0313475842122e-05,4.74030020995997e-05,3.49944457411766e-05,2.42824135057162e-05,2.04565585590899e-05,2.1251946236589e-05,2.03994877665536e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54","20020930",0.00222590332850814,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.0071156588383019,0.00164086127188057,0.00103336572647095,0.000493354920763522,0.000208397308597341,0.000118691394163761,7.62643467169255e-05,5.64547590329312e-05,4.78704132547136e-05,4.33000204793643e-05,4.04010679631028e-05,3.83845326723531e-05,3.69209592463449e-05,3.62481041520368e-05,3.71723726857454e-05,3.83923725166824e-05,3.5775297874352e-05,2.97445585601963e-05,2.37923504755599e-05,1.94786971405847e-05,1.73981625266606e-05,1.69387822097633e-05,1.5709914805484e-05,1.62039941642433e-05,1.69563627423486e-05,1.78020600287709e-05,1.85918433999177e-05,1.9007848095498e-05,1.96550226974068e-05,1.69250761246076e-05,1.15701977847493e-05,1.02684516605223e-05,1.02647763924324e-05,1.00131928775227e-05,1.13840660560527e-05,1.41526115839952e-05,3.33294556185137e-05,2.91214528260753e-05,3.28087153320666e-05,5.45327166037168e-05,7.04740741639398e-05,5.97573634877335e-05,4.71586499770638e-05,3.46209890267346e-05,2.39465098275105e-05,2.026189758908e-05,2.12925115192775e-05,2.05096275749383e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55","20021005",0.0059227691963315,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.00598532613366842,0.00169676123186946,0.000774592394009233,0.000294344208668917,0.000162550568347797,0.000114436501462478,9.14319098228589e-05,8.0085636000149e-05,7.35914800316095e-05,6.94778136676177e-05,6.63996324874461e-05,6.4499385189265e-05,6.48670320515521e-05,6.60685036564246e-05,6.13324009464122e-05,4.98003100801725e-05,3.72741342289373e-05,2.69034444499994e-05,2.05682499654358e-05,1.79535654751817e-05,1.59698411152931e-05,1.61446369020268e-05,1.67237321875291e-05,1.75048062374117e-05,1.83296269824496e-05,1.88620106200688e-05,1.83863776328508e-05,1.59475403052056e-05,1.16029814307694e-05,1.02935327959131e-05,1.03018837762647e-05,1.00159086287022e-05,1.13835958472919e-05,1.37911929414258e-05,3.20030740112998e-05,2.90174302790547e-05,3.21116312989034e-05,5.40238506800961e-05,6.81663586874492e-05,5.83834262215532e-05,4.63588585262187e-05,3.41450577252544e-05,2.37385102082044e-05,2.01840612135129e-05,2.14138344745152e-05,2.06428867386421e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56","20021010",0.0179431438446045,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.137345895171165,0.000852317607495934,0.000269058073172346,0.000184542004717514,0.00015496117703151,0.000139677475090139,0.000130654836539179,0.000124508558656089,0.000120491429697722,0.000119955911941361,0.000120875709399115,0.000112096189695876,9.07545399968512e-05,6.73785616527312e-05,4.72474566777237e-05,3.23711792589165e-05,2.31333851843374e-05,1.71703450178029e-05,1.64657267305302e-05,1.66746558534214e-05,1.73269418155542e-05,1.80657825694652e-05,1.86590095836436e-05,1.7678044969216e-05,1.55664074554807e-05,1.14485110316309e-05,1.03182946986635e-05,1.03180727819563e-05,1.00178631328163e-05,1.13834921648959e-05,1.36989310703939e-05,3.151052078465e-05,2.89603867713595e-05,3.16986152029131e-05,5.39025750185829e-05,6.6827647970058e-05,5.74993791815359e-05,4.58731701655779e-05,3.37427482008934e-05,2.35425504797604e-05,2.01069942704635e-05,2.15046657103812e-05,2.07065677386709e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57","20021015",0.00556931830942631,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.000194153020856902,9.44123967201449e-05,7.41545809432864e-05,6.56023694318719e-05,6.09886410529725e-05,5.80022242502309e-05,5.59767686354462e-05,5.53733116248623e-05,5.5371052440023e-05,5.17172520630993e-05,4.23236633650959e-05,3.2150637707673e-05,2.40441022469895e-05,1.84343352884753e-05,1.66029112733668e-05,1.6175288692466e-05,1.53231649164809e-05,1.59934425028041e-05,1.69060549524147e-05,1.77869223989546e-05,1.84426698979223e-05,1.75217319338117e-05,1.54065946844639e-05,1.13338192022638e-05,1.03401634987677e-05,1.0326304618502e-05,1.00193537946325e-05,1.13834757939912e-05,1.36586586449994e-05,3.13485907099675e-05,2.89235777017893e-05,3.13429482048377e-05,5.38471431354992e-05,6.5755877585616e-05,5.68217983527575e-05,4.55146509921178e-05,3.34085452777799e-05,2.33391947404016e-05,2.00751364900498e-05,2.16325188375777e-05,2.08505607588449e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58","20021020",0.00828197691589594,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.116668745875359,0.0812992453575134,0.00604832684621215,0.00375204044394195,0.00218603480607271,0.000979846343398094,0.000294271361781284,0.00013427747762762,0.000101234429166652,8.02027498139068e-05,7.34371351427399e-05,6.94357950123958e-05,6.67373024043627e-05,6.57925047562458e-05,6.5460910263937e-05,6.08889422437642e-05,4.96731772727799e-05,3.7427063944051e-05,2.75479706033366e-05,2.04570551431971e-05,1.70172716025263e-05,1.62447995535331e-05,1.50824107549852e-05,1.56593687279383e-05,1.65869732882129e-05,1.75585682882229e-05,1.81531740963692e-05,1.73329972312786e-05,1.52154125316883e-05,1.11563385871705e-05,1.03646716524963e-05,1.03315333035425e-05,1.00199922599131e-05,1.13835512820515e-05,1.36844473672681e-05,3.16253062919714e-05,2.87846523860935e-05,3.10040632029995e-05,5.44953327334952e-05,6.47132619633339e-05,5.59303261979949e-05,4.48884929937776e-05,3.28510759572964e-05,2.30461700994056e-05,2.00281010620529e-05,2.1766249119537e-05,2.10113066714257e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59","20021025",0.00607086159288883,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.00390544719994068,0.000380509940441698,0.000119858894322533,8.09917182778008e-05,6.33498202660121e-05,5.72296303289477e-05,5.37782980245538e-05,5.15114516019821e-05,5.05293137393892e-05,5.01008289575111e-05,4.64879703940824e-05,3.82800535589922e-05,2.91284704871941e-05,2.20829369936837e-05,1.78007558133686e-05,1.56278783833841e-05,1.53596865857253e-05,1.5794137652847e-05,1.52574802996241e-05,1.62660362548195e-05,1.72651471075369e-05,1.78249392774887e-05,1.71576757566072e-05,1.51456988533027e-05,1.11063427539193e-05,1.03826669146656e-05,1.03390912045143e-05,1.00215684142313e-05,1.13835303636733e-05,1.36302314786008e-05,3.16425976052415e-05,2.87616512650857e-05,3.06151487166062e-05,5.44892318430357e-05,6.36948607279919e-05,5.511382187251e-05,4.432972491486e-05,3.24339307553601e-05,2.28514054469997e-05,2.00874692382058e-05,2.18961704376852e-05,2.11692095035687e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60","20021030",0.0126581816002727,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.00189999223221093,0.000409619213314727,0.000154221983393654,0.000112964553409256,9.77304953266867e-05,9.05279812286608e-05,8.63354580360465e-05,8.44272944959812e-05,8.36851104395464e-05,7.72574639995582e-05,6.23981541139074e-05,4.61362214991823e-05,3.25904038618319e-05,2.28075732593425e-05,1.73788375832373e-05,1.58605089382036e-05,1.58134225785034e-05,1.55498200911097e-05,1.60342024173588e-05,1.69665763678495e-05,1.74940105353016e-05,1.6992469682009e-05,1.5052579328767e-05,1.10277815110749e-05,1.03995562312775e-05,1.03452302937512e-05,1.00223878689576e-05,1.13835549200303e-05,1.36119988383143e-05,3.18838283419609e-05,2.87293387373211e-05,3.03215292660752e-05,5.45750663150102e-05,6.28780690021813e-05,5.44105387234595e-05,4.37851958849933e-05,3.20138533425052e-05,2.26632309932029e-05,2.01686652872013e-05,2.19922985706944e-05,2.13335151784122e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61","20021105",0.00663676392287016,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.000682696816511452,0.000129605235997587,6.98105068295263e-05,5.6518787459936e-05,5.12227416038513e-05,4.85251875943504e-05,4.70868071715813e-05,4.65658376924694e-05,4.32254273619037e-05,3.50182817783207e-05,2.71125009021489e-05,2.07218945433851e-05,1.68179212778341e-05,1.47668979479931e-05,1.43707075039856e-05,1.48493300002883e-05,1.57471877173521e-05,1.5480000001844e-05,1.65646688401466e-05,1.71240590134403e-05,1.67746184160933e-05,1.49739544212935e-05,1.1006903150701e-05,1.04135251604021e-05,1.03560014395043e-05,1.00242305052234e-05,1.13834876174224e-05,1.35376858452219e-05,3.18960628646892e-05,2.87164912151638e-05,3.00111296382966e-05,5.44669273949694e-05,6.20343489572406e-05,5.37134437763598e-05,4.32355664088391e-05,3.15734723699279e-05,2.24524392251624e-05,2.03142190002836e-05,2.20661822822876e-05,2.15257623494836e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62","20021110",0.00287105399183929,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.000407873827498406,7.77499662945047e-05,3.7875994166825e-05,3.07166192214936e-05,2.81344000541139e-05,2.68930289166747e-05,2.621214298415e-05,2.59834232565481e-05,2.45813025685493e-05,2.12450286198873e-05,1.7870817828225e-05,1.51489457493881e-05,1.34182246256387e-05,1.28676656458993e-05,1.32649001898244e-05,1.40462916533579e-05,1.50786700032768e-05,1.53445162140997e-05,1.61685311468318e-05,1.68599999597063e-05,1.65738019859418e-05,1.48666495078942e-05,1.0953802302538e-05,1.04261653177673e-05,1.03649208540446e-05,1.00252218544483e-05,1.13834748844965e-05,1.3499045962817e-05,3.20044673571829e-05,2.87536404357525e-05,2.98324430332286e-05,5.43433743587229e-05,6.13914598943666e-05,5.31764962943271e-05,4.2843385017477e-05,3.12602169287857e-05,2.23033439397113e-05,2.0461233361857e-05,2.2074604203226e-05,2.16663302126108e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63","20021115",0.0202804245054722,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.135039672255516,0.000205505915801041,0.000129813808598556,0.00011253258708166,0.000105103928945027,0.000100916608062107,9.9085780675523e-05,9.08395231817849e-05,7.10406311554834e-05,5.25620307598729e-05,3.66390886483714e-05,2.4950588340289e-05,1.78041227627546e-05,1.49441639223369e-05,1.44995747177745e-05,1.48618983075721e-05,1.57570448209299e-05,1.55236266436987e-05,1.63757267728215e-05,1.60733306984184e-05,1.44526056828909e-05,1.07053383544553e-05,1.04553619166836e-05,1.03760148704168e-05,1.00248562375782e-05,1.13835676529561e-05,1.35221052914858e-05,3.24514112435281e-05,2.85097885353025e-05,2.90368461719481e-05,5.46959490748122e-05,6.071853931644e-05,5.24619281350169e-05,4.22451739723329e-05,3.06754336634185e-05,2.20087149500614e-05,2.05970081879059e-05,2.21031568798935e-05,2.17900906136492e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64","20021120",0.0370707325637341,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.00219828449189663,0.000277511571766809,0.000164495111675933,0.000148240607813932,0.000141136755701154,0.000137407740112394,0.000128433501231484,0.000101706711575389,7.56325607653707e-05,5.26208750670776e-05,3.42592320521362e-05,2.2202806576388e-05,1.60706858878257e-05,1.46585834954749e-05,1.45601297845133e-05,1.52014872583095e-05,1.48647659443668e-05,1.58272832777584e-05,1.5550493117189e-05,1.4112036296865e-05,1.05555072877905e-05,1.04675091279205e-05,1.03885722637642e-05,1.00269344329718e-05,1.13834821604542e-05,1.34265328597394e-05,3.21405059366953e-05,2.82983673969284e-05,2.83456320175901e-05,5.44317117601167e-05,5.98645819991361e-05,5.16586551384535e-05,4.15414651797619e-05,3.01315940305358e-05,2.18346795008983e-05,2.08725068659987e-05,2.20791516767349e-05,2.19294197449926e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65","20021125",0.0250501669943333,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.00673277629539371,0.000404291320592165,0.000125267819385044,0.000107058200228494,0.000101192141300999,9.70411056187004e-05,8.6911313701421e-05,6.78124706610106e-05,5.03925657540094e-05,3.57682110916357e-05,2.46697891270742e-05,1.74570668605156e-05,1.41131322379806e-05,1.33755720526096e-05,1.3551826668845e-05,1.42106919156504e-05,1.38465484269545e-05,1.47539021781995e-05,1.44171826832462e-05,1.30111493490404e-05,1.01821387943346e-05,1.05268345578224e-05,1.03829243016662e-05,1.00208326330176e-05,1.13840342237381e-05,1.37651195473154e-05,3.38752106472384e-05,2.74352132692002e-05,2.78200950560858e-05,5.60694097657688e-05,5.90166855545249e-05,5.03999581269454e-05,4.02090408897493e-05,2.89152339973953e-05,2.13817893381929e-05,2.09908739634557e-05,2.22566231968813e-05,2.2077358153183e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66","20021130",0.0694652646780014,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.000271622848231345,0.000197009605471976,0.000191919214557856,0.000174823944689706,0.00013758969726041,0.000101431185612455,7.03708647051826e-05,4.57651294709649e-05,2.80696567642735e-05,1.7250200471608e-05,1.42644084917265e-05,1.35359787236666e-05,1.37304323288845e-05,1.44996729432023e-05,1.38782434078166e-05,1.36445069074398e-05,1.24547668747255e-05,1.02086996776052e-05,1.05493063529138e-05,1.03927304735407e-05,1.00213637779234e-05,1.13839450932574e-05,1.36683465825627e-05,3.42132916557603e-05,2.7199370379094e-05,2.76211012533167e-05,5.57648891117424e-05,5.83810797252227e-05,4.98108165629674e-05,3.96489922422916e-05,2.84564794128528e-05,2.13088278542273e-05,2.12669074244332e-05,2.22567341552349e-05,2.21500504267169e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
